id,name,genre,record_label,chart_data,tour_data
Q636,Kate Bush,baroque pop,Columbia Records,The Sensual World on Grammy Award for Best Alternative Music Album,
Q636,Kate Bush,art rock,Columbia Records,The Sensual World on Grammy Award for Best Alternative Music Album,
Q636,Kate Bush,pop rock,Columbia Records,The Sensual World on Grammy Award for Best Alternative Music Album,
Q636,Kate Bush,progressive pop,Columbia Records,The Sensual World on Grammy Award for Best Alternative Music Album,
Q636,Kate Bush,experimental pop,Columbia Records,The Sensual World on Grammy Award for Best Alternative Music Album,
Q636,Kate Bush,art pop,Columbia Records,The Sensual World on Grammy Award for Best Alternative Music Album,
Q636,Kate Bush,singer-songwriter music,Columbia Records,The Sensual World on Grammy Award for Best Alternative Music Album,
Q636,Kate Bush,baroque pop,EMI,The Sensual World on Grammy Award for Best Alternative Music Album,
Q636,Kate Bush,art rock,EMI,The Sensual World on Grammy Award for Best Alternative Music Album,
Q636,Kate Bush,pop rock,EMI,The Sensual World on Grammy Award for Best Alternative Music Album,
Q636,Kate Bush,progressive pop,EMI,The Sensual World on Grammy Award for Best Alternative Music Album,
Q636,Kate Bush,experimental pop,EMI,The Sensual World on Grammy Award for Best Alternative Music Album,
Q636,Kate Bush,art pop,EMI,The Sensual World on Grammy Award for Best Alternative Music Album,
Q636,Kate Bush,singer-songwriter music,EMI,The Sensual World on Grammy Award for Best Alternative Music Album,
Q636,Kate Bush,baroque pop,Harvest,The Sensual World on Grammy Award for Best Alternative Music Album,
Q636,Kate Bush,art rock,Harvest,The Sensual World on Grammy Award for Best Alternative Music Album,
Q636,Kate Bush,pop rock,Harvest,The Sensual World on Grammy Award for Best Alternative Music Album,
Q636,Kate Bush,progressive pop,Harvest,The Sensual World on Grammy Award for Best Alternative Music Album,
Q636,Kate Bush,experimental pop,Harvest,The Sensual World on Grammy Award for Best Alternative Music Album,
Q636,Kate Bush,art pop,Harvest,The Sensual World on Grammy Award for Best Alternative Music Album,
Q636,Kate Bush,singer-songwriter music,Harvest,The Sensual World on Grammy Award for Best Alternative Music Album,
Q636,Kate Bush,baroque pop,EMI,The Sensual World on Grammy Award for Best Alternative Music Album,
Q636,Kate Bush,art rock,EMI,The Sensual World on Grammy Award for Best Alternative Music Album,
Q636,Kate Bush,pop rock,EMI,The Sensual World on Grammy Award for Best Alternative Music Album,
Q636,Kate Bush,progressive pop,EMI,The Sensual World on Grammy Award for Best Alternative Music Album,
Q636,Kate Bush,experimental pop,EMI,The Sensual World on Grammy Award for Best Alternative Music Album,
Q636,Kate Bush,art pop,EMI,The Sensual World on Grammy Award for Best Alternative Music Album,
Q636,Kate Bush,singer-songwriter music,EMI,The Sensual World on Grammy Award for Best Alternative Music Album,
Q1081,Julio Bashmore,house music,,,
Q1268,Frédéric Chopin,,,,
Q1276,Leonard Cohen,blues,Columbia Records,In My Secret Life on Juno Award for Songwriter of the Year,
Q1276,Leonard Cohen,rock music,Columbia Records,In My Secret Life on Juno Award for Songwriter of the Year,
Q1276,Leonard Cohen,pop music,Columbia Records,In My Secret Life on Juno Award for Songwriter of the Year,
Q1276,Leonard Cohen,folk music,Columbia Records,In My Secret Life on Juno Award for Songwriter of the Year,
Q1276,Leonard Cohen,folk rock,Columbia Records,In My Secret Life on Juno Award for Songwriter of the Year,
Q1276,Leonard Cohen,world music,Columbia Records,In My Secret Life on Juno Award for Songwriter of the Year,
Q1276,Leonard Cohen,soft rock,Columbia Records,In My Secret Life on Juno Award for Songwriter of the Year,
Q1276,Leonard Cohen,sophisti-pop,Columbia Records,In My Secret Life on Juno Award for Songwriter of the Year,
Q1276,Leonard Cohen,pop rock,Columbia Records,In My Secret Life on Juno Award for Songwriter of the Year,
Q1276,Leonard Cohen,spoken word,Columbia Records,In My Secret Life on Juno Award for Songwriter of the Year,
Q1413,Nero,,,,
Q1450,Bruno Mars,reggae,Motown,"Nothin' on You on BET Award for Best Collaboration, Nothin' on You on Grammy Award for Best Rap Song",
Q1450,Bruno Mars,rock music,Motown,"Nothin' on You on BET Award for Best Collaboration, Nothin' on You on Grammy Award for Best Rap Song",
Q1450,Bruno Mars,hip-hop,Motown,"Nothin' on You on BET Award for Best Collaboration, Nothin' on You on Grammy Award for Best Rap Song",
Q1450,Bruno Mars,pop music,Motown,"Nothin' on You on BET Award for Best Collaboration, Nothin' on You on Grammy Award for Best Rap Song",
Q1450,Bruno Mars,soul,Motown,"Nothin' on You on BET Award for Best Collaboration, Nothin' on You on Grammy Award for Best Rap Song",
Q1450,Bruno Mars,funk,Motown,"Nothin' on You on BET Award for Best Collaboration, Nothin' on You on Grammy Award for Best Rap Song",
Q1450,Bruno Mars,contemporary R&B,Motown,"Nothin' on You on BET Award for Best Collaboration, Nothin' on You on Grammy Award for Best Rap Song",
Q1450,Bruno Mars,reggae,Atlantic Records,"Nothin' on You on BET Award for Best Collaboration, Nothin' on You on Grammy Award for Best Rap Song",
Q1450,Bruno Mars,rock music,Atlantic Records,"Nothin' on You on BET Award for Best Collaboration, Nothin' on You on Grammy Award for Best Rap Song",
Q1450,Bruno Mars,hip-hop,Atlantic Records,"Nothin' on You on BET Award for Best Collaboration, Nothin' on You on Grammy Award for Best Rap Song",
Q1450,Bruno Mars,pop music,Atlantic Records,"Nothin' on You on BET Award for Best Collaboration, Nothin' on You on Grammy Award for Best Rap Song",
Q1450,Bruno Mars,soul,Atlantic Records,"Nothin' on You on BET Award for Best Collaboration, Nothin' on You on Grammy Award for Best Rap Song",
Q1450,Bruno Mars,funk,Atlantic Records,"Nothin' on You on BET Award for Best Collaboration, Nothin' on You on Grammy Award for Best Rap Song",
Q1450,Bruno Mars,contemporary R&B,Atlantic Records,"Nothin' on You on BET Award for Best Collaboration, Nothin' on You on Grammy Award for Best Rap Song",
Q1450,Bruno Mars,reggae,Elektra,"Nothin' on You on BET Award for Best Collaboration, Nothin' on You on Grammy Award for Best Rap Song",
Q1450,Bruno Mars,rock music,Elektra,"Nothin' on You on BET Award for Best Collaboration, Nothin' on You on Grammy Award for Best Rap Song",
Q1450,Bruno Mars,hip-hop,Elektra,"Nothin' on You on BET Award for Best Collaboration, Nothin' on You on Grammy Award for Best Rap Song",
Q1450,Bruno Mars,pop music,Elektra,"Nothin' on You on BET Award for Best Collaboration, Nothin' on You on Grammy Award for Best Rap Song",
Q1450,Bruno Mars,soul,Elektra,"Nothin' on You on BET Award for Best Collaboration, Nothin' on You on Grammy Award for Best Rap Song",
Q1450,Bruno Mars,funk,Elektra,"Nothin' on You on BET Award for Best Collaboration, Nothin' on You on Grammy Award for Best Rap Song",
Q1450,Bruno Mars,contemporary R&B,Elektra,"Nothin' on You on BET Award for Best Collaboration, Nothin' on You on Grammy Award for Best Rap Song",
Q1450,Bruno Mars,reggae,Universal Motown Records,"Nothin' on You on BET Award for Best Collaboration, Nothin' on You on Grammy Award for Best Rap Song",
Q5383,David Bowie,rock music,Columbia Records,,
Q5383,David Bowie,pop music,Columbia Records,,
Q5383,David Bowie,glam rock,Columbia Records,,
Q5383,David Bowie,hard rock,Columbia Records,,
Q5383,David Bowie,soul,Columbia Records,,
Q5383,David Bowie,new wave,Columbia Records,,
Q5383,David Bowie,ambient music,Columbia Records,,
Q5383,David Bowie,psychedelic rock,Columbia Records,,
Q5383,David Bowie,art rock,Columbia Records,,
Q5383,David Bowie,psychedelic pop,Columbia Records,,
Q5383,David Bowie,pop rock,Columbia Records,,
Q5383,David Bowie,avant-garde jazz,Columbia Records,,
Q5383,David Bowie,blue-eyed soul,Columbia Records,,
Q5383,David Bowie,experimental rock,Columbia Records,,
Q5383,David Bowie,art pop,Columbia Records,,
Q5383,David Bowie,rapping,EMI,,
Q5383,David Bowie,electronic music,EMI,,
Q5383,David Bowie,alternative rock,EMI,,
Q5383,David Bowie,rock music,EMI,,
Q5383,David Bowie,pop music,EMI,,
Q5383,David Bowie,glam rock,EMI,,
Q5383,David Bowie,hard rock,EMI,,
Q5383,David Bowie,soul,EMI,,
Q5383,David Bowie,new wave,EMI,,
Q5383,David Bowie,ambient music,EMI,,
Q5383,David Bowie,psychedelic rock,EMI,,
Q5383,David Bowie,art rock,EMI,,
Q5383,David Bowie,psychedelic pop,EMI,,
Q5383,David Bowie,pop rock,EMI,,
Q5383,David Bowie,avant-garde jazz,EMI,,
Q5383,David Bowie,blue-eyed soul,EMI,,
Q5383,David Bowie,experimental rock,EMI,,
Q5383,David Bowie,art pop,EMI,,
Q5383,David Bowie,rapping,RCA Records,,
Q5383,David Bowie,electronic music,RCA Records,,
Q5383,David Bowie,alternative rock,RCA Records,,
Q5383,David Bowie,rock music,RCA Records,,
Q5383,David Bowie,pop music,RCA Records,,
Q5383,David Bowie,glam rock,RCA Records,,
Q5383,David Bowie,hard rock,RCA Records,,
Q5383,David Bowie,soul,RCA Records,,
Q5383,David Bowie,new wave,RCA Records,,
Q5383,David Bowie,ambient music,RCA Records,,
Q5383,David Bowie,psychedelic rock,RCA Records,,
Q5383,David Bowie,art rock,RCA Records,,
Q5383,David Bowie,psychedelic pop,RCA Records,,
Q5383,David Bowie,pop rock,RCA Records,,
Q5383,David Bowie,avant-garde jazz,RCA Records,,
Q5383,David Bowie,blue-eyed soul,RCA Records,,
Q5383,David Bowie,experimental rock,RCA Records,,
Q5383,David Bowie,art pop,RCA Records,,
Q5383,David Bowie,rapping,Virgin Records,,
Q5383,David Bowie,electronic music,Virgin Records,,
Q5383,David Bowie,alternative rock,Virgin Records,,
Q5383,David Bowie,rock music,Virgin Records,,
Q5383,David Bowie,pop music,Virgin Records,,
Q5383,David Bowie,glam rock,Virgin Records,,
Q5383,David Bowie,hard rock,Virgin Records,,
Q5383,David Bowie,soul,Virgin Records,,
Q5383,David Bowie,new wave,Virgin Records,,
Q5383,David Bowie,ambient music,Virgin Records,,
Q5383,David Bowie,psychedelic rock,Virgin Records,,
Q5383,David Bowie,art rock,Virgin Records,,
Q5383,David Bowie,psychedelic pop,Virgin Records,,
Q5383,David Bowie,pop rock,Virgin Records,,
Q5383,David Bowie,avant-garde jazz,Virgin Records,,
Q5383,David Bowie,blue-eyed soul,Virgin Records,,
Q5383,David Bowie,experimental rock,Virgin Records,,
Q5383,David Bowie,art pop,Virgin Records,,
Q5383,David Bowie,rapping,Parlophone,,
Q5383,David Bowie,electronic music,Parlophone,,
Q5383,David Bowie,alternative rock,Parlophone,,
Q5383,David Bowie,rock music,Parlophone,,
Q5383,David Bowie,pop music,Parlophone,,
Q5383,David Bowie,glam rock,Parlophone,,
Q5383,David Bowie,hard rock,Parlophone,,
Q5383,David Bowie,soul,Parlophone,,
Q5383,David Bowie,new wave,Parlophone,,
Q5383,David Bowie,ambient music,Parlophone,,
Q5383,David Bowie,psychedelic rock,Parlophone,,
Q5383,David Bowie,art rock,Parlophone,,
Q5383,David Bowie,psychedelic pop,Parlophone,,
Q5383,David Bowie,pop rock,Parlophone,,
Q5383,David Bowie,avant-garde jazz,Parlophone,,
Q5383,David Bowie,blue-eyed soul,Parlophone,,
Q5383,David Bowie,experimental rock,Parlophone,,
Q5383,David Bowie,art pop,Parlophone,,
Q5383,David Bowie,rapping,Decca,,
Q5383,David Bowie,electronic music,Decca,,
Q5383,David Bowie,alternative rock,Decca,,
Q5383,David Bowie,rock music,Decca,,
Q5383,David Bowie,pop music,Decca,,
Q5383,David Bowie,glam rock,Decca,,
Q5383,David Bowie,hard rock,Decca,,
Q5383,David Bowie,soul,Decca,,
Q5383,David Bowie,new wave,Decca,,
Q5383,David Bowie,ambient music,Decca,,
Q5383,David Bowie,psychedelic rock,Decca,,
Q5383,David Bowie,art rock,Decca,,
Q5383,David Bowie,psychedelic pop,Decca,,
Q5383,David Bowie,pop rock,Decca,,
Q5383,David Bowie,avant-garde jazz,Decca,,
Q5383,David Bowie,blue-eyed soul,Decca,,
Q5383,David Bowie,experimental rock,Decca,,
Q5383,David Bowie,art pop,Decca,,
Q5383,David Bowie,rapping,Rykodisc,,
Q5383,David Bowie,electronic music,Rykodisc,,
Q5383,David Bowie,alternative rock,Rykodisc,,
Q5383,David Bowie,rock music,Rykodisc,,
Q5383,David Bowie,pop music,Rykodisc,,
Q5383,David Bowie,glam rock,Rykodisc,,
Q5383,David Bowie,hard rock,Rykodisc,,
Q5383,David Bowie,soul,Rykodisc,,
Q5383,David Bowie,new wave,Rykodisc,,
Q5383,David Bowie,ambient music,Rykodisc,,
Q5383,David Bowie,psychedelic rock,Rykodisc,,
Q5383,David Bowie,art rock,Rykodisc,,
Q5383,David Bowie,psychedelic pop,Rykodisc,,
Q5383,David Bowie,pop rock,Rykodisc,,
Q5383,David Bowie,avant-garde jazz,Rykodisc,,
Q5383,David Bowie,blue-eyed soul,Rykodisc,,
Q5383,David Bowie,experimental rock,Rykodisc,,
Q5383,David Bowie,art pop,Rykodisc,,
Q5383,David Bowie,rapping,Bertelsmann Music Group,,
Q5383,David Bowie,electronic music,Bertelsmann Music Group,,
Q5383,David Bowie,alternative rock,Bertelsmann Music Group,,
Q5383,David Bowie,rock music,Bertelsmann Music Group,,
Q5383,David Bowie,pop music,Bertelsmann Music Group,,
Q5383,David Bowie,glam rock,Bertelsmann Music Group,,
Q5383,David Bowie,hard rock,Bertelsmann Music Group,,
Q5383,David Bowie,soul,Bertelsmann Music Group,,
Q5383,David Bowie,new wave,Bertelsmann Music Group,,
Q5383,David Bowie,ambient music,Bertelsmann Music Group,,
Q5383,David Bowie,psychedelic rock,Bertelsmann Music Group,,
Q5383,David Bowie,art rock,Bertelsmann Music Group,,
Q5383,David Bowie,psychedelic pop,Bertelsmann Music Group,,
Q5383,David Bowie,pop rock,Bertelsmann Music Group,,
Q5383,David Bowie,avant-garde jazz,Bertelsmann Music Group,,
Q5383,David Bowie,blue-eyed soul,Bertelsmann Music Group,,
Q5383,David Bowie,experimental rock,Bertelsmann Music Group,,
Q5383,David Bowie,art pop,Bertelsmann Music Group,,
Q5383,David Bowie,rapping,Vocalion,,
Q5383,David Bowie,electronic music,Vocalion,,
Q5383,David Bowie,alternative rock,Vocalion,,
Q5383,David Bowie,rock music,Vocalion,,
Q5383,David Bowie,pop music,Vocalion,,
Q5383,David Bowie,glam rock,Vocalion,,
Q5383,David Bowie,hard rock,Vocalion,,
Q5383,David Bowie,soul,Vocalion,,
Q5383,David Bowie,new wave,Vocalion,,
Q5383,David Bowie,ambient music,Vocalion,,
Q5383,David Bowie,psychedelic rock,Vocalion,,
Q5383,David Bowie,art rock,Vocalion,,
Q5383,David Bowie,psychedelic pop,Vocalion,,
Q5383,David Bowie,pop rock,Vocalion,,
Q5383,David Bowie,avant-garde jazz,Vocalion,,
Q5383,David Bowie,blue-eyed soul,Vocalion,,
Q5383,David Bowie,experimental rock,Vocalion,,
Q5383,David Bowie,art pop,Vocalion,,
Q5383,David Bowie,rapping,Pye Records,,
Q5383,David Bowie,electronic music,Pye Records,,
Q5383,David Bowie,alternative rock,Pye Records,,
Q5383,David Bowie,rock music,Pye Records,,
Q5383,David Bowie,pop music,Pye Records,,
Q5383,David Bowie,glam rock,Pye Records,,
Q5383,David Bowie,hard rock,Pye Records,,
Q5383,David Bowie,soul,Pye Records,,
Q5383,David Bowie,new wave,Pye Records,,
Q5383,David Bowie,ambient music,Pye Records,,
Q5383,David Bowie,psychedelic rock,Pye Records,,
Q5383,David Bowie,art rock,Pye Records,,
Q5383,David Bowie,psychedelic pop,Pye Records,,
Q5383,David Bowie,pop rock,Pye Records,,
Q5383,David Bowie,avant-garde jazz,Pye Records,,
Q5383,David Bowie,blue-eyed soul,Pye Records,,
Q5383,David Bowie,experimental rock,Pye Records,,
Q5383,David Bowie,art pop,Pye Records,,
Q5383,David Bowie,rapping,Deram,,
Q5383,David Bowie,electronic music,Deram,,
Q5383,David Bowie,alternative rock,Deram,,
Q5383,David Bowie,rock music,Deram,,
Q5383,David Bowie,pop music,Deram,,
Q5383,David Bowie,glam rock,Deram,,
Q5383,David Bowie,hard rock,Deram,,
Q5383,David Bowie,soul,Deram,,
Q5383,David Bowie,new wave,Deram,,
Q5383,David Bowie,ambient music,Deram,,
Q5383,David Bowie,psychedelic rock,Deram,,
Q5383,David Bowie,art rock,Deram,,
Q5383,David Bowie,psychedelic pop,Deram,,
Q5383,David Bowie,pop rock,Deram,,
Q5383,David Bowie,avant-garde jazz,Deram,,
Q5383,David Bowie,blue-eyed soul,Deram,,
Q5383,David Bowie,experimental rock,Deram,,
Q5383,David Bowie,art pop,Deram,,
Q5383,David Bowie,rapping,Iso (record label),,
Q5383,David Bowie,electronic music,Iso (record label),,
Q5383,David Bowie,alternative rock,Iso (record label),,
Q5383,David Bowie,rock music,Iso (record label),,
Q5383,David Bowie,pop music,Iso (record label),,
Q5383,David Bowie,glam rock,Iso (record label),,
Q5383,David Bowie,hard rock,Iso (record label),,
Q5383,David Bowie,soul,Iso (record label),,
Q5383,David Bowie,new wave,Iso (record label),,
Q5383,David Bowie,ambient music,Iso (record label),,
Q5383,David Bowie,psychedelic rock,Iso (record label),,
Q5383,David Bowie,art rock,Iso (record label),,
Q5383,David Bowie,psychedelic pop,Iso (record label),,
Q5383,David Bowie,pop rock,Iso (record label),,
Q5383,David Bowie,avant-garde jazz,Iso (record label),,
Q5383,David Bowie,blue-eyed soul,Iso (record label),,
Q5383,David Bowie,experimental rock,Iso (record label),,
Q5383,David Bowie,art pop,Iso (record label),,
Q5383,David Bowie,rapping,RCA,,
Q5383,David Bowie,electronic music,RCA,,
Q5383,David Bowie,alternative rock,RCA,,
Q5383,David Bowie,rock music,RCA,,
Q5383,David Bowie,pop music,RCA,,
Q5383,David Bowie,glam rock,RCA,,
Q5383,David Bowie,hard rock,RCA,,
Q5383,David Bowie,soul,RCA,,
Q5383,David Bowie,new wave,RCA,,
Q5383,David Bowie,ambient music,RCA,,
Q5383,David Bowie,psychedelic rock,RCA,,
Q5383,David Bowie,art rock,RCA,,
Q5383,David Bowie,psychedelic pop,RCA,,
Q5383,David Bowie,pop rock,RCA,,
Q5383,David Bowie,avant-garde jazz,RCA,,
Q5383,David Bowie,blue-eyed soul,RCA,,
Q5383,David Bowie,experimental rock,RCA,,
Q5383,David Bowie,art pop,RCA,,
Q5558,Bartolomeo Coghetto,,,,
Q6711,Allen Ginsberg,spoken word,Transatlantic Records,,
Q6969,Stefan Raab,pop music,,,
Q7013,Lena Meyer-Landrut,pop music,Universal Music Group,,
Q7013,Lena Meyer-Landrut,independent music,Universal Music Group,,
Q7013,Lena Meyer-Landrut,indie pop,Universal Music Group,,
Q7345,Dan Brown,thriller,,,
Q7345,Dan Brown,detective fiction,,,
Q7345,Dan Brown,speculative fiction,,,
Q7486,Emperor Huizong of Song,,,,
Q7833,Boris Vian,jazz,,,
Q10411,Odd Børretzen,,,,
Q10681,Alan Stivell,folk rock,Warner Music Group,,
Q10681,Alan Stivell,new age music,Warner Music Group,,
Q10681,Alan Stivell,crossover,Warner Music Group,,
Q10681,Alan Stivell,Celtic music,Warner Music Group,,
Q10681,Alan Stivell,music of Brittany,Warner Music Group,,
Q10681,Alan Stivell,Celtic fusion,Warner Music Group,,
Q10681,Alan Stivell,electroacoustic music,Warner Music Group,,
Q10681,Alan Stivell,Celtic rock,Warner Music Group,,
Q10681,Alan Stivell,Breton rock,Warner Music Group,,
Q10681,Alan Stivell,folk rock,Sony Music,,
Q10681,Alan Stivell,new age music,Sony Music,,
Q10681,Alan Stivell,crossover,Sony Music,,
Q10681,Alan Stivell,Celtic music,Sony Music,,
Q10681,Alan Stivell,music of Brittany,Sony Music,,
Q10681,Alan Stivell,Celtic fusion,Sony Music,,
Q10681,Alan Stivell,electroacoustic music,Sony Music,,
Q10681,Alan Stivell,Celtic rock,Sony Music,,
Q10681,Alan Stivell,Breton rock,Sony Music,,
Q10681,Alan Stivell,folk rock,Fontana Records,,
Q10681,Alan Stivell,new age music,Fontana Records,,
Q10681,Alan Stivell,crossover,Fontana Records,,
Q10681,Alan Stivell,Celtic music,Fontana Records,,
Q10681,Alan Stivell,music of Brittany,Fontana Records,,
Q10681,Alan Stivell,Celtic fusion,Fontana Records,,
Q10681,Alan Stivell,electroacoustic music,Fontana Records,,
Q10681,Alan Stivell,Celtic rock,Fontana Records,,
Q10681,Alan Stivell,Breton rock,Fontana Records,,
Q10681,Alan Stivell,folk rock,Harmonia Mundi,,
Q10681,Alan Stivell,new age music,Harmonia Mundi,,
Q10681,Alan Stivell,crossover,Harmonia Mundi,,
Q10681,Alan Stivell,Celtic music,Harmonia Mundi,,
Q10681,Alan Stivell,music of Brittany,Harmonia Mundi,,
Q10681,Alan Stivell,Celtic fusion,Harmonia Mundi,,
Q10681,Alan Stivell,electroacoustic music,Harmonia Mundi,,
Q10681,Alan Stivell,Celtic rock,Harmonia Mundi,,
Q10681,Alan Stivell,Breton rock,Harmonia Mundi,,
Q10681,Alan Stivell,folk rock,Philips Records,,
Q10681,Alan Stivell,new age music,Philips Records,,
Q10681,Alan Stivell,crossover,Philips Records,,
Q10681,Alan Stivell,Celtic music,Philips Records,,
Q10681,Alan Stivell,music of Brittany,Philips Records,,
Q10681,Alan Stivell,Celtic fusion,Philips Records,,
Q10681,Alan Stivell,electroacoustic music,Philips Records,,
Q10681,Alan Stivell,Celtic rock,Philips Records,,
Q10681,Alan Stivell,Breton rock,Philips Records,,
Q10681,Alan Stivell,folk rock,Play It Again Sam,,
Q10681,Alan Stivell,new age music,Play It Again Sam,,
Q10681,Alan Stivell,crossover,Play It Again Sam,,
Q10681,Alan Stivell,Celtic music,Play It Again Sam,,
Q10681,Alan Stivell,music of Brittany,Play It Again Sam,,
Q10681,Alan Stivell,Celtic fusion,Play It Again Sam,,
Q10681,Alan Stivell,electroacoustic music,Play It Again Sam,,
Q10681,Alan Stivell,Celtic rock,Play It Again Sam,,
Q10681,Alan Stivell,Breton rock,Play It Again Sam,,
Q10681,Alan Stivell,folk rock,Disc'AZ,,
Q10681,Alan Stivell,new age music,Disc'AZ,,
Q10681,Alan Stivell,crossover,Disc'AZ,,
Q41074,Ram Narayan,Hindustani classical music,EMI,,
Q41449,Michael Shannon,,,,
Q41594,Christina Aguilera,jazz,RCA Records,"Back to Basics on Grammy Award for Best Pop Vocal Album, Burlesque – Original Motion Picture Soundtrack on Grammy Award for Best Compilation Soundtrack for Visual Media",
Q41594,Christina Aguilera,blues,RCA Records,"Back to Basics on Grammy Award for Best Pop Vocal Album, Burlesque – Original Motion Picture Soundtrack on Grammy Award for Best Compilation Soundtrack for Visual Media",
Q41594,Christina Aguilera,pop music,RCA Records,"Back to Basics on Grammy Award for Best Pop Vocal Album, Burlesque – Original Motion Picture Soundtrack on Grammy Award for Best Compilation Soundtrack for Visual Media",
Q41594,Christina Aguilera,soul,RCA Records,"Back to Basics on Grammy Award for Best Pop Vocal Album, Burlesque – Original Motion Picture Soundtrack on Grammy Award for Best Compilation Soundtrack for Visual Media",
Q41594,Christina Aguilera,dance-pop,RCA Records,"Back to Basics on Grammy Award for Best Pop Vocal Album, Burlesque – Original Motion Picture Soundtrack on Grammy Award for Best Compilation Soundtrack for Visual Media",
Q41594,Christina Aguilera,electro,RCA Records,"Back to Basics on Grammy Award for Best Pop Vocal Album, Burlesque – Original Motion Picture Soundtrack on Grammy Award for Best Compilation Soundtrack for Visual Media",
Q41594,Christina Aguilera,adult contemporary music,RCA Records,"Back to Basics on Grammy Award for Best Pop Vocal Album, Burlesque – Original Motion Picture Soundtrack on Grammy Award for Best Compilation Soundtrack for Visual Media",
Q41594,Christina Aguilera,pop rock,RCA Records,"Back to Basics on Grammy Award for Best Pop Vocal Album, Burlesque – Original Motion Picture Soundtrack on Grammy Award for Best Compilation Soundtrack for Visual Media",
Q41594,Christina Aguilera,contemporary R&B,RCA Records,"Back to Basics on Grammy Award for Best Pop Vocal Album, Burlesque – Original Motion Picture Soundtrack on Grammy Award for Best Compilation Soundtrack for Visual Media",
Q41594,Christina Aguilera,synth-pop,RCA Records,"Back to Basics on Grammy Award for Best Pop Vocal Album, Burlesque – Original Motion Picture Soundtrack on Grammy Award for Best Compilation Soundtrack for Visual Media",
Q42180,Israel Kamakawiwoʻole,reggae,Mountain Apple Company,,
Q42180,Israel Kamakawiwoʻole,folk music,Mountain Apple Company,,
Q42180,Israel Kamakawiwoʻole,music of Hawaii,Mountain Apple Company,,
Q43416,Keanu Reeves,,,,
Q43566,Adrian Schinoff,Latin pop,,,
Q43770,Karl Merkatz,,,,
Q43879,Willy Astor,,,,
Q44033,Alan Davie,,,,
Q44137,Jeff Hardy,alternative rock,TNA Knockout Music,,
Q44137,Jeff Hardy,alternative metal,TNA Knockout Music,,
Q44137,Jeff Hardy,indie rock,TNA Knockout Music,,
Q44201,Ville Sorvali,folk metal,Spinefarm Records,,
Q44273,James Ransone,,,,
Q44398,Falco,rock music,A&M Records,,
Q44398,Falco,hip-hop,A&M Records,,
Q44398,Falco,pop music,A&M Records,,
Q44398,Falco,rock music,Sony Music,,
Q44398,Falco,hip-hop,Sony Music,,
Q44398,Falco,pop music,Sony Music,,
Q44414,Trey Parker,,,,
Q44653,Malcolm Young,rock and roll,,,
Q44653,Malcolm Young,hard rock,,,
Q44653,Malcolm Young,blues rock,,,
Q44707,Fred Durst,nu metal,Geffen Records,,
Q44707,Fred Durst,rap metal,Geffen Records,,
Q44707,Fred Durst,rap rock,Geffen Records,,
Q44707,Fred Durst,nu metal,Interscope Records,,
Q44707,Fred Durst,rap metal,Interscope Records,,
Q44707,Fred Durst,rap rock,Interscope Records,,
Q44707,Fred Durst,nu metal,Shrapnel Records,,
Q44707,Fred Durst,rap metal,Shrapnel Records,,
Q44707,Fred Durst,rap rock,Shrapnel Records,,
Q44780,Howlin' Wolf,blues,Chess Records,,
Q44780,Howlin' Wolf,blues,RPM Records,,
Q44833,J.J. Cale,blues,Shelter Records,,
Q44833,J.J. Cale,traditional folk music,Shelter Records,,
Q44841,Sam Rivers,nu metal,,,
Q45122,Brann Dailor,heavy metal,Relapse Records,,
Q45351,Notker Wolf,,,,
Q45375,Alex Harvey,rock music,Vertigo Records,,
Q45392,Gerhard Rühm,,,,
Q45531,Tromla,electronic music,,,
Q45533,Sabrina Sabrok,,,,
Q45536,Cuco Valoy,son cubano,,,
Q45549,Desirée Rancatore,,,,
Q45598,Woody Schabata,,,,
Q45601,Karl Hodina,jazz,,,
Q45746,Rudolf Graber,,,,
Q45863,Ludwig Streicher,classical music,,,
Q46187,Haĺjaš Lieŭčyk,,,,
Q47122,Enrique Iglesias,pop music,Polydor Records,"Bailando on Latin Grammy Award for Best Urban Song, Bailando on Latin Grammy Award for Song of the Year",
Q47122,Enrique Iglesias,rhythm and blues,Polydor Records,"Bailando on Latin Grammy Award for Best Urban Song, Bailando on Latin Grammy Award for Song of the Year",
Q47122,Enrique Iglesias,pop rock,Polydor Records,"Bailando on Latin Grammy Award for Best Urban Song, Bailando on Latin Grammy Award for Song of the Year",
Q47122,Enrique Iglesias,Latin pop,Polydor Records,"Bailando on Latin Grammy Award for Best Urban Song, Bailando on Latin Grammy Award for Song of the Year",
Q47122,Enrique Iglesias,pop music,Interscope Records,"Bailando on Latin Grammy Award for Best Urban Song, Bailando on Latin Grammy Award for Song of the Year",
Q47122,Enrique Iglesias,rhythm and blues,Interscope Records,"Bailando on Latin Grammy Award for Best Urban Song, Bailando on Latin Grammy Award for Song of the Year",
Q47122,Enrique Iglesias,pop rock,Interscope Records,"Bailando on Latin Grammy Award for Best Urban Song, Bailando on Latin Grammy Award for Song of the Year",
Q47122,Enrique Iglesias,Latin pop,Interscope Records,"Bailando on Latin Grammy Award for Best Urban Song, Bailando on Latin Grammy Award for Song of the Year",
Q47122,Enrique Iglesias,pop music,Fonovisa Records,"Bailando on Latin Grammy Award for Best Urban Song, Bailando on Latin Grammy Award for Song of the Year",
